Date,SPY,QQQ,SPY_daily_returns,SPY_10_day_returns,SPY_21_day_returns,SPY_rolling_std,SPY_ts_mom,QQQ_daily_returns,QQQ_10_day_returns,QQQ_21_day_returns,QQQ_rolling_std,QQQ_ts_mom
2013/1/2,122.8945,61.6119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013/1/3,122.6202,61.2929,-0.002231995736180159,0.0,0.0,0.0,0.0,-0.005177571215950083,0.0,0.0,0.0,0.0
2013/1/4,123.1553,61.0893,0.004363881318086182,0.0,0.0,0.0,0.0,-0.0033217550483009006,0.0,0.0,0.0,0.0
2013/1/7,122.8183,61.108,-0.002736382437459106,0.0,0.0,0.0,0.0,0.00030610925317509086,0.0,0.0,0.0,0.0
2013/1/8,122.465,60.9884,-0.0028766071505630375,0.0,0.0,0.0,0.0,-0.001957190547882459,0.0,0.0,0.0,0.0
2013/1/9,122.7767,61.2176,0.0025452170007758124,0.0,0.0,0.0,0.0,0.003758091702684485,0.0,0.0,0.0,0.0
2013/1/10,123.7527,61.5844,0.00794939104895298,0.0,0.0,0.0,0.0,0.00599174093724697,0.0,0.0,0.0,0.0
2013/1/11,123.7443,61.6669,-6.787730691948379e-05,0.0,0.0,0.0,0.0,0.0013396249699597629,0.0,0.0,0.0,0.0
2013/1/14,123.6601,61.3918,-0.0006804353816700637,0.0,0.0,0.0,0.0,-0.004461064201378595,0.0,0.0,0.0,0.0
2013/1/15,123.7443,61.0893,0.0006808986892294921,0.0,0.0,0.0,0.0,-0.004927368150143829,0.0,0.0,0.0,0.0
2013/1/16,123.7274,61.3368,-0.00013657194715221976,0.006777357815036522,0.0,0.0,0.0,0.004051445997907965,-0.004465046525103156,0.0,0.0,0.0
2013/1/17,124.5268,61.6302,0.006460977924048983,0.015548824745025724,0.0,0.0,0.0,0.004783425284657916,0.00550308437029412,0.0,0.0,0.0
2013/1/18,124.8044,61.4927,0.002229239007185635,0.013390410319328527,0.0,0.0,0.0,-0.0022310490636084923,0.006603447739620405,0.0,0.0,0.0
2013/1/22,125.4775,61.5935,0.005393239340920619,0.021651496560366024,0.0,0.0,0.0,0.0016392189642022714,0.007944949924723499,0.0,0.0,0.0
